LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,delay_count,max_delay,avg_delay,recent_delay,severe_delay_count,total_bill_amt,avg_bill_amt,max_bill_amt,bill_trend,total_pay_amt,avg_pay_amt,max_pay_amt,payment_to_bill_ratio,utilization_proxy
130000,1,3,2,28,-1,-1,-1,-1,-1,-1,3964,600,0,631,0,427,600,0,631,0,427,1747,0,0,0,0.0,0,0,5622,937.0,3964,3537,3405,567.5,1747,0.6055486395162725,0.007207636864331813
230000,1,1,2,26,-1,-1,-1,-1,-1,-1,1099,19686,3036,4806,-1,1699,19686,4000,4806,0,1700,3658,0,0,0,0.0,0,0,30325,5054.166666666667,19686,-600,33850,5641.666666666667,19686,1.1162039174305876,0.021974542139671857
320000,1,2,2,36,0,0,2,0,0,0,289508,302561,283356,275361,268871,256974,21041,1514,9122,9518,9209,10213,0,1,2,0.3333333333333333,0,1,1676631,279438.5,302561,32534,60617,10102.833333333334,21041,0.03615402783675845,0.8732425836169262
30000,1,3,2,34,2,2,2,0,0,0,24367,28682,27922,28632,29075,30891,4723,0,1173,1056,2300,0,1,3,2,1.0,1,3,169569,28261.5,30891,-6524,9252,1542.0,4723,0.05456153800790234,0.9420185993800206
80000,2,2,2,25,0,0,2,-1,-1,-1,57994,17695,7987,2622,2449,-331,3327,44,2629,2457,0,0,0,1,2,0.3333333333333333,0,1,88416,14736.0,57994,58325,8457,1409.5,3327,0.09564902677086985,0.1841976975287809
80000,2,1,1,35,-1,-1,-2,-2,-1,-1,1000,0,0,0,490,707,0,0,0,490,707,450,1,0,0,0.0,0,0,2197,366.1666666666667,1000,293,1647,274.5,707,0.7493175614194723,0.004577026120506827
260000,2,2,1,45,-1,-1,-1,-1,-1,-1,7893,5923,5601,5480,5911,5963,5923,5601,5482,5911,5963,5757,0,0,0,0.0,0,0,36771,6128.5,7893,1930,34637,5772.833333333333,5963,0.9419395191993909,0.023571063188218506
20000,1,3,2,26,2,0,0,0,0,0,14081,15835,16985,19985,9421,9764,2000,2000,3000,1000,500,1000,1,1,2,0.3333333333333333,1,1,86071,14345.166666666666,19985,4317,9500,1583.3333333333333,3000,0.11037271121851473,0.7172224722097228
200000,2,2,1,34,-1,0,-1,-1,-1,-1,795,1795,3618,0,1496,0,1000,3618,0,1496,0,0,1,0,0,0.0,0,0,7704,1284.0,3618,795,6114,1019.0,3618,0.7935107073329007,0.0064199679001604995
80000,2,2,2,23,0,0,2,0,0,0,54658,45978,32431,27674,23304,6586,5573,5,2000,1000,132,1998,0,1,2,0.3333333333333333,0,1,190631,31771.833333333332,54658,48072,10708,1784.6666666666667,5573,0.05617105207939905,0.3971429523797619
100000,2,1,2,42,0,-1,-1,0,0,0,60380,58567,79527,18950,19667,18531,2200,22004,656,1000,396,300,0,0,0,0.0,0,0,255622,42603.666666666664,79527,41849,26556,4426.0,22004,0.10388736537791983,0.4260324063426032
150000,2,4,1,35,0,0,0,0,0,0,39708,37441,36143,33567,32447,32592,1608,1510,1170,1183,1140,1141,0,0,0,0.0,0,0,211898,35316.333333333336,39708,7116,7752,1292.0,1608,0.03658346665156513,0.23544065261787145
80000,2,1,2,27,0,0,0,0,0,0,76306,75970,77468,60167,57474,58815,3600,3574,2300,2300,2300,2200,0,0,0,0.0,0,0,406200,67700.0,77468,17491,16274,2712.3333333333335,3600,0.04006390924689993,0.8462394220072249
20000,2,2,2,48,0,0,0,0,2,-1,7684,8565,4519,3520,1680,5285,1200,2008,1680,0,5285,0,0,1,2,0.3333333333333333,0,1,31253,5208.833333333333,8565,2399,10173,1695.5,5285,0.3254943367248992,0.26042864523440495
200000,2,2,1,26,0,0,0,-1,-1,-1,15150,16311,16900,5000,0,282,1411,1000,5000,0,282,8423,0,0,0,0.0,0,0,53643,8940.5,16900,14868,16116,2686.0,8423,0.3004250242338379,0.044702276488617555
120000,2,2,1,41,2,0,0,0,0,2,36850,40232,41256,44063,46686,48768,4000,2000,3500,3500,3000,0,1,2,2,0.6666666666666666,1,2,257855,42975.833333333336,48768,-11918,16000,2666.6666666666665,4000,0.06205013651030032,0.3581289600364442
30000,1,3,2,50,2,0,0,0,0,0,46868,42397,38569,33570,19895,30125,1800,2200,1400,2000,30000,997,1,1,2,0.3333333333333333,1,1,211424,35237.333333333336,46868,16743,38397,6399.5,30000,0.18161050017736785,1.1745386264902282
200000,1,1,2,37,0,0,0,0,0,0,118134,126591,134110,139209,135902,138997,15034,20038,20019,5014,10047,10238,0,0,0,0.0,0,0,792943,132157.16666666666,139209,-20863,80390,13398.333333333334,20038,0.10138168647470691,0.6607825294206862
80000,2,3,2,38,0,0,0,0,0,0,77929,77711,74525,61360,49359,48253,3006,2747,2344,1756,1758,1717,0,0,0,0.0,0,0,389137,64856.166666666664,77929,29676,13328,2221.3333333333335,3006,0.03425006038988739,0.8106919496839623
280000,2,1,1,46,-1,-1,-1,-1,-1,-1,11967,183,1699,0,2722,0,183,1699,0,2722,0,1041,1,0,0,0.0,0,0,16571,2761.8333333333335,11967,11967,5645,940.8333333333334,2722,0.3406348056963553,0.009863655248850302
500000,1,1,2,40,0,0,0,0,0,0,353356,320704,321094,317546,279250,239172,17000,11684,15000,8995,9457,10000,0,0,0,0.0,0,0,1831122,305187.0,353356,114184,72136,12022.666666666666,17000,0.039394404417398506,0.6103727792544414
120000,2,1,1,37,-1,-1,-1,-1,-1,-1,696,-4,1878,407,247,1817,0,1882,407,247,2000,0,0,0,0,0.0,0,0,5041,840.1666666666666,1878,-1121,4536,756.0,2000,0.899642998809996,0.0070013305444676845
220000,2,2,1,41,-1,0,0,-1,-1,-1,4016,3962,2908,3054,3054,0,3000,2000,3200,3054,0,0,0,0,0,0.0,0,0,16994,2832.3333333333335,4016,4016,11254,1875.6666666666667,3200,0.662194763165637,0.012874183905224674
360000,1,2,1,34,0,0,2,0,0,-1,6287,3580,2224,1206,-11,2216,2505,5,12,0,2227,0,0,1,2,0.3333333333333333,0,1,15502,2583.6666666666665,6287,4071,4749,791.5,2505,0.30632780752112493,0.00717683191620764
210000,2,1,1,35,0,0,0,-2,-2,-2,142422,143650,0,0,0,0,6500,0,0,0,0,0,0,0,0,0.0,0,0,286072,47678.666666666664,143650,142422,6500,1083.3333333333333,6500,0.02272147319040944,0.22704018869751413
160000,2,1,1,28,1,3,2,0,0,0,4529,4269,1170,780,780,0,0,0,0,0,0,0,1,3,3,1.0,1,2,11528,1921.3333333333333,4529,4529,0,0.0,0,0.0,0.012008258281719073
100000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
400000,2,1,2,31,-1,-1,-1,-1,0,0,4209,14858,28082,20188,68992,27613,14894,28222,20214,57060,16017,115710,0,0,0,0.0,0,0,163942,27323.666666666668,68992,-23404,252117,42019.5,115710,1.5378332713199099,0.06830899589417694
110000,2,2,1,46,0,0,0,0,0,0,111301,69352,58442,55485,53539,41193,3075,3000,2000,2941,1512,2040,0,0,0,0.0,0,0,389312,64885.333333333336,111301,70108,14568,2428.0,3075,0.03741976250471985,0.5898613042911731
360000,1,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
500000,2,2,1,48,0,0,0,0,0,0,39734,149570,137549,130893,108030,144938,117243,4500,4500,5000,50000,4578,0,0,0,0.0,0,0,710714,118452.33333333333,149570,-105204,185821,30970.166666666668,117243,0.2614564206468134,0.23690419285828093
130000,1,2,2,27,0,0,0,0,0,0,116646,113851,110317,108099,106028,104253,5578,4000,3863,3831,4136,5385,0,0,0,0.0,0,0,659194,109865.66666666667,116646,12393,26793,4465.5,5578,0.04064502916435956,0.8451140119434979
60000,2,1,2,26,-2,-2,-2,-2,-2,-2,17873,5959,2933,2933,4933,1983,3000,1000,0,2000,0,13072,0,0,0,0.0,0,0,36614,6102.333333333333,17873,15890,19072,3178.6666666666665,13072,0.5208794210023214,0.10170386049121403
240000,1,1,1,39,-1,-1,-1,-1,-1,-1,33984,2300,6904,15980,0,9060,3000,7104,15980,0,9060,3935,0,0,0,0.0,0,0,68228,11371.333333333334,33984,24924,39079,6513.166666666667,15980,0.5727623151445866,0.047380358137396654
100000,2,2,1,40,-2,-2,-2,-2,-2,-2,-14,1452,4091,3011,5955,0,1466,4091,3020,5955,0,2835,0,0,0,0.0,0,0,14495,2415.8333333333335,5955,-14,17367,2894.5,5955,1.1980546357615893,0.02415809175241581
150000,2,2,1,38,-1,-1,-1,-1,-1,-1,5195,4177,7444,19997,4095,52207,4185,7447,20013,4095,25869,0,0,0,0,0.0,0,0,93115,15519.166666666666,52207,-47012,61609,10268.166666666666,25869,0.66163709781348,0.10346042137496861
290000,1,2,1,39,0,0,0,0,0,0,209265,215887,220787,223810,228043,234257,10000,10000,8165,9000,10000,7010,0,0,0,0.0,0,0,1332049,222008.16666666666,234257,-24992,54175,9029.166666666666,10000,0.04067039525543335,0.7655427624962212
50000,1,2,2,43,0,0,0,-2,-2,-2,34110,3552,0,0,0,0,3505,0,0,0,0,0,0,0,0,0.0,0,0,37662,6277.0,34110,34110,3505,584.1666666666666,3505,0.09306215649310995,0.125537489250215
30000,2,2,2,46,1,-1,0,0,0,0,8891,24501,24886,25014,29356,25515,28001,1245,763,5000,1164,9114,0,1,1,0.16666666666666666,1,0,138163,23027.166666666668,29356,-16624,45287,7547.833333333333,28001,0.3277771344199647,0.7675466373343112
210000,2,2,1,35,-1,-1,-1,-1,-1,-1,1338,1508,1409,1549,2454,946,1508,1409,1549,2454,946,1525,0,0,0,0.0,0,0,9204,1534.0,2454,392,9391,1565.1666666666667,2454,1.0202064095600216,0.007304727120347046
100000,2,1,2,30,-1,2,0,0,-1,-1,14729,5691,11440,7470,44097,56328,0,6000,0,44097,15000,0,0,1,2,0.3333333333333333,1,1,139755,23292.5,56328,-41599,65097,10849.5,44097,0.4657903775150977,0.23292267077329226
30000,2,3,2,40,-1,2,-1,0,-1,-1,780,390,650,260,370,-20,0,650,0,500,0,800,0,1,2,0.3333333333333333,1,1,2430,405.0,780,800,1950,325.0,800,0.8021390374331551,0.0134995500149995
30000,2,3,2,34,-1,-1,-1,-1,-1,-2,9318,10621,15685,5476,0,0,10621,15685,5827,0,0,0,0,0,0,0.0,0,0,41100,6850.0,15685,9318,32133,5355.5,15685,0.7818057954794287,0.22832572247591748
80000,2,3,1,34,2,3,2,2,2,0,78489,76697,74847,79620,78257,79953,0,0,6000,0,3200,3000,0,5,3,1.8333333333333333,1,5,467863,77977.16666666667,79953,-1464,12200,2033.3333333333333,6000,0.02607595369594583,0.9747023995533389
30000,2,2,2,24,2,2,7,7,7,7,2550,2550,2550,2550,2550,2550,0,0,0,0,0,0,1,6,7,5.333333333333333,1,6,15300,2550.0,2550,0,0,0.0,0,0.0,0.08499716676110797
70000,2,3,2,41,0,0,0,0,0,0,32581,32888,33481,33683,34227,34327,2000,1500,1138,1806,1383,1250,0,0,0,0.0,0,0,201187,33531.166666666664,34327,-1746,9077,1512.8333333333333,2000,0.04511700499035728,0.47900982366918565
470000,2,1,2,27,-1,-1,-1,-1,-1,-1,2981,3182,1512,3657,6556,3772,3182,1512,3657,6556,3772,957,0,0,0,0.0,0,0,21660,3610.0,6556,-791,19636,3272.6666666666665,6556,0.9065140113568164,0.007680834721628252
180000,2,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
20000,1,2,1,32,0,0,0,0,0,0,17106,18282,19424,19208,19600,20000,1458,1600,384,392,400,0,1,0,0,0.0,0,0,113620,18936.666666666668,20000,-2894,4234,705.6666666666666,1600,0.0372642381249945,0.9467859940336317
420000,1,1,1,60,0,0,0,0,0,0,195379,198147,200431,200252,202789,205082,8003,7529,10005,8015,10018,7715,0,0,0,0.0,0,0,1202080,200346.66666666666,205082,-9703,51285,8547.5,10018,0.0426635143555218,0.47701473726649857
100000,2,2,2,29,0,0,2,0,0,2,95205,102039,99504,94453,99711,97944,9300,0,3400,6800,0,3500,1,2,2,0.6666666666666666,0,2,588856,98142.66666666667,102039,-2739,23000,3833.3333333333335,9300,0.039058718840057946,0.9814168524981417
130000,2,3,1,53,0,0,0,0,0,0,18614,20343,22386,24296,25436,27451,2343,2386,2296,1536,2451,2659,0,0,0,0.0,0,0,138526,23087.666666666668,27451,-8837,13671,2278.5,2659,0.09868834234481365,0.17759606977382225
200000,1,1,1,34,-1,-1,-1,-1,-1,-1,780,0,390,3672,390,390,0,390,3672,390,390,390,0,0,0,0.0,0,0,5622,937.0,3672,390,5232,872.0,3672,0.9304641650364575,0.0046849765751171245
150000,1,1,2,44,1,2,-1,-1,0,0,10710,4982,800,56800,54588,-7,137,15800,56800,0,7,79447,0,2,2,0.5,1,1,127873,21312.166666666668,56800,10717,152191,25365.166666666668,79447,1.1901637549462751,0.14208016391001838
410000,2,1,2,30,0,-1,-1,0,0,-1,6972,3188,15106,15313,10959,8341,3188,15106,6000,0,8341,17331,0,0,0,0.0,0,0,59879,9979.833333333334,15313,-1369,49966,8327.666666666666,17331,0.834435537742151,0.02434099754228242
30000,1,1,1,40,-1,-1,-1,-1,-1,-1,1047,447,318,258,0,318,447,318,258,0,318,1991,1,0,0,0.0,0,0,2388,398.0,1047,729,3332,555.3333333333334,1991,1.3947258267057345,0.013266224459184694
20000,1,2,2,23,1,2,0,0,0,-2,9352,9059,9823,10023,0,0,0,1000,200,0,0,0,1,2,2,0.5,1,1,38257,6376.166666666667,10023,9352,1200,200.0,1000,0.03136598881279733,0.31879239371364765
130000,2,2,2,30,0,0,0,0,-2,-2,126834,128882,15621,0,0,0,5802,1000,0,0,0,0,0,0,0,0.0,0,0,271337,45222.833333333336,128882,126834,6802,1133.6666666666667,5802,0.0250683649175567,0.34786527283123464
180000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,1430,0,0,0,0,1430,0,0,0,0,0,0,0.0,0,0,1430,238.33333333333334,1430,0,1430,238.33333333333334,1430,0.9993011879804332,0.0013240667181478622
120000,1,1,2,32,0,0,0,0,0,0,45117,45607,46247,45974,45854,45191,3000,3000,2000,2000,1500,1500,0,0,0,0.0,0,0,273990,45665.0,46247,-74,13000,2166.6666666666665,3000,0.0474468139464435,0.3805384955125374
190000,2,3,1,27,0,0,2,-1,-1,0,43903,53382,21811,2921,107441,108642,10882,0,2921,107441,4000,3700,0,1,2,0.3333333333333333,0,1,338100,56350.0,108642,-64739,128944,21490.666666666668,107441,0.38137716244554143,0.29657738643480824
30000,2,2,1,53,0,0,0,0,0,0,26891,28151,28827,29412,26199,27116,2000,1500,1000,1000,1351,1000,0,0,0,0.0,0,0,166596,27766.0,29412,-225,7851,1308.5,2000,0.04712569854199055,0.9255024832505583
170000,1,1,2,28,0,0,0,0,0,0,73254,68005,63311,57304,51663,45795,2500,3000,2200,2000,1700,1500,0,0,0,0.0,0,0,359332,59888.666666666664,73254,27459,12900,2150.0,3000,0.0358998477735137,0.3522842022497907
120000,1,3,1,32,1,2,2,2,2,2,110826,113572,114719,115736,117729,120601,6000,4500,4400,4000,5000,4700,0,6,2,1.8333333333333333,1,5,693183,115530.5,120601,-9775,28600,4766.666666666667,6000,0.04125888652940633,0.9627461437821352
50000,1,2,2,34,1,2,2,2,0,0,35548,31713,50319,42805,39207,50155,0,21220,13,1510,15018,21,0,4,2,1.1666666666666667,1,3,249747,41624.5,50319,-14607,37782,6297.0,21220,0.15128049073466054,0.8324733505329893
100000,1,2,2,50,1,-1,-1,0,0,-2,0,2976,44591,8910,0,0,2976,44591,0,0,0,0,0,1,1,0.16666666666666666,1,0,56477,9412.833333333334,44591,0,47567,7927.833333333333,44591,0.8422217500619711,0.09412739205941274
20000,2,2,2,26,2,2,2,2,2,0,10372,12897,12393,14185,13817,14434,3000,0,2000,0,1000,3000,1,5,2,1.6666666666666667,1,5,78098,13016.333333333334,14434,-4062,9000,1500.0,3000,0.1152383513233204,0.6507841274602937
40000,1,1,2,25,-1,-1,-1,0,0,-1,511,513,1531,1017,506,499,513,1531,0,0,499,0,1,0,0,0.0,0,0,4577,762.8333333333334,1531,12,2543,423.8333333333333,1531,0.555482743556138,0.019070356574418974
300000,1,1,1,45,-1,-1,-1,-1,-1,-2,1095,2930,2228,452,0,0,2941,2228,452,0,0,0,0,0,0,0.0,0,0,6705,1117.5,2930,1095,5621,936.8333333333334,2941,0.8382045929018789,0.003724987583374722
230000,2,3,1,37,1,-2,-2,-2,-1,-1,0,0,0,0,2533,0,0,0,0,2533,0,500,0,1,1,0.16666666666666666,1,0,2533,422.1666666666667,2533,0,3033,505.5,2533,1.196921862667719,0.0018354992659452207
280000,2,1,1,38,-1,-1,2,0,0,-1,5165,8559,6455,544,0,4694,6455,11,5,0,4694,5292,1,1,2,0.3333333333333333,0,1,25417,4236.166666666667,8559,471,16457,2742.8333333333335,6455,0.6474545597607995,0.015129112634121545
450000,2,1,3,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
260000,1,2,2,30,0,0,0,0,0,0,7426,6887,7757,8172,8407,8681,2000,1757,2000,2000,2000,2000,0,0,0,0.0,0,0,47330,7888.333333333333,8681,-1255,11757,1959.5,2000,0.2483995689928377,0.0303396268988709
50000,2,3,1,39,0,0,0,0,-2,-2,43994,33508,37600,0,0,-5000,5000,5000,0,0,0,5000,0,0,0,0.0,0,0,110102,18350.333333333332,43994,48994,15000,2500.0,5000,0.13623606986185663,0.366999326680133
50000,2,2,1,29,2,2,7,7,7,6,2550,2550,2550,2550,2550,1950,0,0,0,0,0,0,1,6,7,5.166666666666667,1,6,14700,2450.0,2550,600,0,0.0,0,0.0,0.04899902001959961
240000,2,2,1,36,0,0,0,0,0,0,227797,192920,185654,181350,186501,187457,10011,7722,9000,8000,7000,7000,0,0,0,0.0,0,0,1161679,193613.16666666666,227797,40340,48733,8122.166666666667,10011,0.04195045107086289,0.8067181664520842
70000,2,2,1,32,1,2,2,2,2,2,22914,23953,23275,24584,24051,26654,1700,0,2000,0,3000,600,0,6,2,1.8333333333333333,1,5,145431,24238.5,26654,-3740,7300,1216.6666666666667,3000,0.05019528026844161,0.34625933915229784
60000,2,2,2,30,0,0,0,0,0,0,60922,59205,60850,40548,40580,40416,3205,2850,1578,1580,1416,2512,0,0,0,0.0,0,0,302521,50420.166666666664,60922,20506,13141,2190.1666666666665,3205,0.043438163174909596,0.8403221057426821
230000,2,2,1,31,0,0,0,0,0,0,160413,149267,126107,105831,82694,65983,6011,5012,2000,2300,2400,1500,0,0,0,0.0,0,0,690295,115049.16666666667,160413,94430,19223,3203.8333333333335,6011,0.027847474127041152,0.5002115932829277
30000,1,1,2,27,0,0,0,0,0,0,27159,27577,28838,28085,28428,29430,1500,1749,1200,1100,1465,1386,0,0,0,0.0,0,0,169517,28252.833333333332,29430,-2271,8400,1400.0,1749,0.04955225993699784,0.9417297201204404
80000,2,3,1,29,1,2,0,0,0,0,80867,75615,77343,78883,79915,80296,0,3000,2744,3022,6000,2800,1,2,2,0.5,1,1,472919,78819.83333333333,80867,571,17566,2927.6666666666665,6000,0.03714370295187347,0.9852356012216513
360000,2,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
200000,2,1,1,49,0,0,0,0,0,0,51024,27254,36052,38440,40555,49699,10000,10021,5000,6000,10000,10000,0,0,0,0.0,0,0,243024,40504.0,51024,1325,51021,8503.5,10021,0.20994136405719577,0.20251898740506297
150000,2,1,2,37,-1,2,2,-1,-1,-2,180,1582,1402,3244,-13,-13,1402,0,3244,0,0,0,0,2,2,0.6666666666666666,1,2,6382,1063.6666666666667,3244,193,4646,774.3333333333334,3244,0.7278709070969763,0.007091063837352196
260000,2,1,1,42,-2,-2,-2,-2,-2,-2,387,616,450,773,268,402,616,450,773,268,402,334,0,0,0,0.0,0,0,2896,482.6666666666667,773,-15,2843,473.8333333333333,773,0.9813600276147739,0.0018564031163982703
180000,2,2,2,24,0,0,0,0,0,0,126420,130905,136925,56669,24610,20476,6519,10000,3000,2000,2000,1000,0,0,0,0.0,0,0,496005,82667.5,136925,105944,24519,4086.5,10000,0.04943286976367221,0.45926133743701425
220000,2,3,1,32,-1,0,0,0,0,0,8178,9509,9110,6401,7084,5625,9140,9046,6007,5030,5019,5018,0,0,0,0.0,0,0,45907,7651.166666666667,9509,2553,39260,6543.333333333333,9140,0.8551886381458569,0.03477787222179293
180000,2,1,2,40,0,0,0,0,0,0,42790,43899,45172,46121,95432,50984,1800,2000,2000,2332,5000,1000,0,0,0,0.0,0,0,324398,54066.333333333336,95432,-8194,14132,2355.3333333333335,5000,0.04356363613944556,0.30036684981379735
90000,2,4,3,46,0,0,0,0,0,0,77263,26691,21066,20422,20327,13619,8333,1494,600,1000,1000,257,0,0,0,0.0,0,0,179388,29898.0,77263,63644,12684,2114.0,8333,0.07070667655207398,0.33219630892990076
20000,1,2,2,24,0,0,2,0,0,0,14558,17212,16635,16678,17268,17563,3200,0,600,1840,800,626,0,1,2,0.3333333333333333,0,1,99914,16652.333333333332,17563,-3005,7066,1177.6666666666667,3200,0.070720112095281,0.8325750379147708
290000,2,2,2,31,0,0,0,0,0,0,172758,176718,181392,173856,172835,176710,8100,9000,6500,7000,6800,7000,0,0,0,0.0,0,0,1054269,175711.5,181392,-3952,44400,7400.0,9000,0.04211444886034887,0.6058996348288455
210000,1,2,1,35,-1,-1,2,0,-1,-1,396,1188,792,396,396,396,1188,0,0,396,396,396,0,1,2,0.3333333333333333,0,1,3564,594.0,1188,0,2376,396.0,1188,0.6664796633941094,0.002828557959247813
20000,1,1,2,31,0,0,0,0,0,0,18551,19595,20546,20250,19754,19833,1647,1598,692,697,777,797,0,0,0,0.0,0,0,118529,19754.833333333332,20546,-1282,6208,1034.6666666666667,1647,0.05237492617902641,0.987692282052564
310000,2,1,2,27,0,0,0,0,0,0,115126,105687,102306,93929,87681,73479,5222,5197,4000,5000,3980,3271,0,0,0,0.0,0,0,578208,96368.0,115126,41647,26670,4445.0,5222,0.046125190026443726,0.31086351334350537
240000,1,2,1,42,0,0,-1,-1,-1,-1,66394,63650,7117,2898,5530,67010,1273,7117,2905,5530,46275,17446,0,0,0,0.0,0,0,212599,35433.166666666664,67010,-616,80546,13424.333333333334,46275,0.37886171213546566,0.14763757928786406
330000,2,2,1,42,-2,-1,2,2,-2,-1,-4,8223,2996,207,-3,500,15450,0,209,3,503,0,1,2,2,0.6666666666666666,0,2,11919,1986.5,8223,-504,16165,2694.1666666666665,15450,1.3561241610738255,0.006019678728246278
310000,2,2,2,29,0,-1,-1,0,0,-1,1469,1340,9794,15792,8944,88643,1340,9794,7004,1000,89137,4150,1,0,0,0.0,0,0,125982,20997.0,88643,-87174,112425,18737.5,89137,0.8923823055491614,0.06773203957406589
30000,1,2,2,26,2,2,2,2,2,2,200,200,200,200,200,200,0,0,0,0,0,0,1,6,2,2.0,1,6,1200,200.0,200,0,0,0.0,0,0.0,0.006666444451851605
470000,1,1,1,37,0,0,0,0,0,0,134561,226498,165474,120644,119006,110780,150055,7046,10000,15029,15017,10023,0,0,0,0.0,0,0,876963,146160.5,226498,23781,207170,34528.333333333336,150055,0.23623546690628122,0.31097912557632856
280000,2,1,1,56,0,0,0,0,0,0,89739,73565,77944,81926,79277,78723,4000,6000,6000,7000,5000,5000,0,0,0,0.0,0,0,481174,80195.66666666667,89739,11016,33000,5500.0,7000,0.06858211669351068,0.2864120723378369
120000,2,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
240000,1,2,2,28,-1,-1,-1,-1,-1,-1,4882,5205,2747,4594,4092,4361,5220,2773,4614,4104,4374,2443,1,0,0,0.0,0,0,25881,4313.5,5205,521,23528,3921.3333333333335,5220,0.9090487597558149,0.01797284177982592
800000,1,2,1,53,-1,-1,-1,0,0,-1,7639,5552,64535,40814,12590,9339,11145,64657,131,247,9366,63482,0,0,0,0.0,0,0,140469,23411.5,64535,-1700,149028,24838.0,64657,1.0609240407204386,0.029264338419576975
320000,2,1,2,30,-1,-1,-1,-2,-2,-1,1663,7025,1189,0,2701,2043,7025,1189,0,2701,2043,0,1,0,0,0.0,0,0,14621,2436.8333333333335,7025,-380,12958,2159.6666666666665,7025,0.8861988784024073,0.0076150803695405125
140000,2,1,1,34,0,0,0,0,0,0,103288,98632,93615,91282,88128,87812,4500,4126,3509,3500,4000,3500,0,0,0,0.0,0,0,562757,93792.83333333333,103288,15476,23135,3855.8333333333335,4500,0.0411100330870463,0.6699440242093508
20000,1,2,2,25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965,1500,700,0,1000,1400,0,0,4,2,1.3333333333333333,1,4,59488,9914.666666666666,10965,-2085,4600,766.6666666666666,1500,0.07732521978853234,0.495708547905938
160000,2,2,2,43,1,-2,-2,-2,-2,-1,0,0,0,0,0,695,0,0,0,0,695,0,0,1,1,0.16666666666666666,1,0,695,115.83333333333333,695,-695,695,115.83333333333333,695,0.9985632183908046,0.0007239538086220294
280000,2,2,1,38,0,0,0,0,0,0,237821,223180,237301,201226,207802,219281,11000,20000,10000,10000,15000,10000,0,0,0,0.0,0,0,1326611,221101.83333333334,237821,18540,76000,12666.666666666666,20000,0.05728879280452762,0.7896465845955313
330000,2,2,2,33,0,0,0,0,0,0,166917,159118,149325,143242,138627,139977,7400,6600,4800,5000,5400,5100,0,0,0,0.0,0,0,897206,149534.33333333334,166917,26940,34300,5716.666666666667,7400,0.038229750771003795,0.4531329703041304
230000,2,1,1,24,-1,-1,-1,0,0,-1,35000,35000,44884,10086,6905,237,35000,44884,202,405,237,3566,0,0,0,0.0,0,0,132112,22018.666666666668,44884,34763,84294,14049.0,44884,0.6380447041547765,0.09573291710325897
50000,1,2,2,25,-1,2,2,-2,-2,-2,1170,780,0,0,0,0,0,0,0,0,0,0,1,2,2,0.6666666666666666,1,2,1950,325.0,1170,1170,0,0.0,0,0.0,0.006499870002599948
210000,2,2,2,33,1,0,0,0,0,0,21854,17376,18796,117846,118877,121476,2269,3000,100004,4000,3687,3500,0,1,1,0.16666666666666666,1,0,416225,69370.83333333333,121476,-99622,116460,19410.0,100004,0.27979991639157575,0.3303357285600227
